image_path,Oil_leakage_score,Corrosion_score,Rust_score,Paint_fading_score,Bushing_cracks_score,Broken_connectors_score,Insulator_contamination_score,Burnt_marks_/_overheating_score,Deformed_tank_/_bent_fins_score,Loose_or_unsafe_wiring_score,Dust_accumulation_score,Gasket_leakage_score,Damaged_or_bent_pole_structure_score,Overall_Health_Index
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1264.jpg,4,0,5,2,3,3,0,4,4,3,4,2,3,45
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2317.jpg,3,3,3,1,6,1,1,1,1,6,1,1,1,29
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\976.jpg,2,2,0,3,3,1,2,0,0,4,0,2,4,55
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2885.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3782.jpg,1,2,1,1,3,3,3,1,1,1,1,1,3,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4681.jpg,2,4,2,5,0,2,0,3,4,5,4,2,4,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1384.jpg,1,1,3,2,3,5,2,2,5,2,4,1,1,37
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2092.jpg,3,1,1,1,6,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1046.jpg,4,0,3,4,3,4,5,0,0,0,3,5,5,43
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\467.jpg,1,3,3,3,3,5,3,1,3,1,1,1,6,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1170.jpg,3,0,4,0,3,5,4,4,4,0,4,4,3,23
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1157.jpg,3,0,4,0,3,5,4,4,4,0,4,4,3,23
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\295.jpg,4,3,3,3,3,3,3,3,3,4,2,4,6,44
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\462.jpg,1,1,1,1,3,5,3,1,1,1,1,1,6,26
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3321.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\488.jpg,1,2,1,1,3,3,3,1,1,1,1,1,3,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\965.jpg,0,2,3,0,2,0,5,4,2,0,3,3,1,52
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1104.jpg,3,3,5,0,4,2,0,4,0,1,4,1,1,15
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1408.jpg,3,0,5,3,0,1,1,1,1,3,4,1,1,16
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2629.jpg,3,1,1,6,6,1,3,1,1,6,1,1,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4188.jpg,3,1,0,0,3,2,3,0,4,4,3,2,3,24
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\418.jpg,1,1,1,1,3,5,3,1,1,1,1,1,6,26
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1611.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2223.jpg,3,1,1,3,1,1,3,1,1,6,1,1,1,24
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2202.jpg,3,1,1,6,1,1,6,1,1,6,1,1,1,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1565.jpg,0,3,4,2,5,2,0,3,4,3,0,4,2,38
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4116.jpg,2,4,3,2,3,3,3,3,5,5,3,4,1,40
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3650.jpg,3,1,1,1,1,1,3,1,1,6,1,1,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1530.jpg,2,4,0,3,4,2,0,0,5,3,0,0,3,11
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4903.jpg,4,2,4,2,3,5,4,4,0,3,0,3,5,55
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1894.jpg,3,1,1,6,6,1,3,1,1,6,1,1,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1082.jpg,0,3,0,2,1,0,3,5,4,5,1,2,1,24
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3724.jpg,1,3,3,3,3,5,3,1,3,1,1,1,6,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2903.jpg,3,3,1,6,6,1,3,1,1,6,1,1,1,34
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4494.jpg,0,5,1,5,0,0,0,0,0,5,1,4,1,16
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2646.jpg,3,1,1,6,6,1,3,1,1,6,1,1,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2784.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4102.jpg,2,4,3,2,3,3,3,3,5,5,3,4,1,40
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3787.jpg,1,2,1,1,3,3,3,1,1,1,1,1,3,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\107.jpg,6,3,3,3,3,3,3,3,3,4,2,6,6,48
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\876.jpg,5,5,5,3,5,2,5,5,4,2,2,1,5,16
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4979.jpg,4,3,1,4,5,3,2,5,0,5,1,5,5,33
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1296.jpg,0,4,0,2,3,3,0,3,5,2,5,3,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3017.jpg,3,1,1,3,1,1,6,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3313.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3616.jpg,3,1,1,1,1,1,3,1,1,6,1,1,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3510.jpg,3,1,1,1,1,1,3,1,1,6,1,1,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\164.jpg,4,1,1,1,3,3,3,1,1,4,2,4,6,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2098.jpg,3,1,1,1,6,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2979.jpg,1,1,1,1,1,1,1,1,1,6,1,1,1,18
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2727.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2975.jpg,1,1,1,1,1,1,1,1,1,6,1,1,1,18
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2788.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4847.jpg,3,3,2,4,5,2,0,3,4,5,5,4,5,16
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1373.jpg,1,1,3,2,3,5,2,2,5,2,4,1,1,37
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1767.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4022.jpg,3,3,2,2,2,3,1,2,3,4,2,0,4,57
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1115.jpg,5,4,1,2,3,2,5,5,1,4,2,0,5,56
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1106.jpg,3,3,5,0,4,2,0,4,0,1,4,1,1,15
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\392.jpg,1,1,1,1,3,5,3,1,1,1,1,1,6,26
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1932.jpg,3,1,1,6,6,1,3,1,1,6,1,1,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4317.jpg,4,4,0,3,1,3,4,1,0,2,4,2,0,45
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4227.jpg,5,3,2,2,3,1,4,1,5,0,3,5,5,33
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3841.jpg,1,3,3,3,3,5,3,1,3,1,1,1,6,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3688.jpg,1,1,1,1,1,1,3,1,1,6,1,1,1,20
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2571.jpg,1,1,1,1,1,1,1,1,1,6,1,1,1,18
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1759.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4229.jpg,5,3,2,2,3,1,4,1,5,0,3,5,5,33
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4517.jpg,0,4,1,1,0,4,4,4,5,2,3,4,4,34
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3281.jpg,3,1,1,1,1,1,3,1,1,6,1,1,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2356.jpg,3,3,3,6,6,1,6,1,1,6,1,1,1,39
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2901.jpg,3,3,1,6,6,1,3,1,1,6,1,1,1,34
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1522.jpg,2,4,0,3,4,2,0,0,5,3,0,0,3,11
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\966.jpg,0,2,3,0,2,0,5,4,2,0,3,3,1,52
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2523.jpg,3,1,1,1,1,1,3,1,1,6,1,1,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\489.jpg,1,2,1,1,3,3,3,1,1,1,1,1,3,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3117.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1154.jpg,1,3,3,2,1,1,0,3,3,3,3,1,5,18
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4474.jpg,0,5,1,5,0,0,0,0,0,5,1,4,1,16
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\869.jpg,5,5,5,3,5,2,5,5,4,2,2,1,5,16
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1909.jpg,3,1,1,6,6,1,3,1,1,6,1,1,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2421.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1910.jpg,3,1,1,6,6,1,3,1,1,6,1,1,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\611.jpg,1,2,1,1,3,3,3,1,1,1,1,1,3,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5086.jpg,2,5,1,5,5,5,0,4,3,1,1,1,1,36
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3971.jpg,5,4,4,4,5,5,1,2,2,2,5,1,2,55
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2636.jpg,3,1,1,6,6,1,3,1,1,6,1,1,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4515.jpg,5,4,3,1,5,0,3,1,2,4,3,3,3,16
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3668.jpg,1,1,1,1,1,1,3,1,1,6,1,1,1,20
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3467.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4905.jpg,4,2,4,2,3,5,4,4,0,3,0,3,5,55
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3274.jpg,3,1,1,6,1,1,6,1,1,6,1,1,1,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\35.jpg,1,1,3,3,3,5,3,1,3,3,2,6,6,28
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2386.jpg,3,3,3,6,6,1,6,1,1,6,1,1,1,39
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2002.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\691.jpg,1,2,1,1,3,5,3,1,1,1,1,1,6,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2631.jpg,3,1,1,6,6,1,3,1,1,6,1,1,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\403.jpg,1,1,1,1,3,5,3,1,1,1,1,1,6,26
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4720.jpg,1,1,1,3,5,5,3,0,4,1,2,5,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5060.jpg,2,5,5,5,0,4,2,2,0,5,3,0,1,21
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\595.jpg,1,2,1,1,3,5,3,1,1,1,1,1,6,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4283.jpg,3,3,1,4,3,2,2,2,5,2,4,5,5,28
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2178.jpg,3,3,1,3,6,1,3,1,1,6,1,1,1,31
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\823.jpg,0,5,1,3,0,0,5,1,1,0,0,1,2,28
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3476.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4127.jpg,0,4,3,1,2,4,1,5,0,1,2,0,1,14
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\624.jpg,1,2,1,1,3,3,3,1,1,1,1,1,3,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3871.jpg,1,3,3,3,3,3,3,1,3,1,1,1,6,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3286.jpg,3,1,1,1,1,1,3,1,1,6,1,1,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4931.jpg,3,2,3,3,2,2,1,4,0,1,2,3,2,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3149.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4510.jpg,5,4,3,1,5,0,3,1,2,4,3,3,3,16
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\319.jpg,1,1,3,3,3,5,3,1,3,1,1,1,6,28
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3831.jpg,1,3,3,3,3,5,3,1,3,1,1,1,6,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1881.jpg,3,1,1,6,6,1,3,1,1,6,1,1,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\767.jpg,2,1,1,4,4,4,0,5,3,0,5,2,3,15
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4858.jpg,3,3,1,0,1,4,2,3,2,5,3,3,3,12
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2088.jpg,3,1,1,1,6,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1649.jpg,3,3,3,6,1,1,3,1,1,6,1,1,1,31
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1632.jpg,3,3,3,6,1,1,3,1,1,6,1,1,1,31
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4932.jpg,3,2,3,3,2,2,1,4,0,1,2,3,2,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2867.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3683.jpg,1,1,1,1,1,1,3,1,1,6,1,1,1,20
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1538.jpg,2,4,2,3,1,0,3,5,1,0,0,0,5,50
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2546.jpg,3,1,1,6,6,1,3,1,1,6,1,1,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3451.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5157.jpg,5,4,0,2,0,5,3,1,4,1,0,4,1,43
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3032.jpg,3,1,1,3,1,1,6,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2824.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3875.jpg,1,3,3,3,3,3,3,1,3,1,1,1,6,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1152.jpg,1,3,3,2,1,1,0,3,3,3,3,1,5,18
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3048.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3907.jpg,2,3,1,3,1,2,2,0,5,5,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\629.jpg,1,2,1,1,3,3,3,1,1,1,1,1,3,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5174.jpg,3,0,3,2,0,5,2,3,0,0,2,2,1,42
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3278.jpg,3,1,1,1,1,1,3,1,1,6,1,1,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1786.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1620.jpg,3,3,3,6,1,1,3,1,1,6,1,1,1,31
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1027.jpg,3,4,3,2,3,4,3,2,2,2,0,4,2,29
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2641.jpg,3,1,1,6,6,1,3,1,1,6,1,1,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\514.jpg,1,2,3,3,3,3,3,1,3,1,1,1,6,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3338.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2618.jpg,1,1,1,1,1,1,1,1,1,6,1,1,1,18
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4746.jpg,1,2,0,0,2,1,0,3,5,1,0,3,2,23
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3450.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1772.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1913.jpg,3,1,1,6,6,1,3,1,1,6,1,1,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\982.jpg,2,2,0,3,3,1,2,0,0,4,0,2,4,55
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\981.jpg,2,2,0,3,3,1,2,0,0,4,0,2,4,55
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1178.jpg,0,4,5,2,5,2,0,4,3,5,0,2,0,43
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\566.jpg,1,1,1,1,3,5,3,1,1,1,1,1,6,26
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\124.jpg,6,3,3,3,3,3,3,3,3,4,2,6,6,48
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1162.jpg,3,0,4,0,3,5,4,4,4,0,4,4,3,23
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\830.jpg,0,5,1,3,0,0,5,1,1,0,0,1,2,28
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1679.jpg,3,3,3,6,1,1,3,1,1,6,1,1,1,31
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4046.jpg,5,0,4,2,2,2,3,2,2,3,2,4,3,23
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3058.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\335.jpg,1,1,3,3,3,5,3,1,3,1,1,1,6,28
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5144.jpg,4,0,4,3,3,2,3,5,0,3,3,4,4,57
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5058.jpg,2,5,5,5,0,4,2,2,0,5,3,0,1,21
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1138.jpg,1,3,3,2,1,1,0,3,3,3,3,1,5,18
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1834.jpg,3,1,1,1,1,1,5,1,1,1,1,1,1,19
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3635.jpg,3,1,1,1,1,1,3,1,1,6,1,1,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2278.jpg,3,3,3,1,6,1,1,1,1,6,1,1,1,29
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1622.jpg,3,3,3,6,1,1,3,1,1,6,1,1,1,31
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2225.jpg,3,1,1,3,1,1,3,1,1,6,1,1,1,24
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2228.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\117.jpg,6,3,3,3,3,3,3,3,3,4,2,6,6,48
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4096.jpg,2,4,3,2,3,3,3,3,5,5,3,4,1,40
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3110.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1750.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3643.jpg,3,1,1,1,1,1,3,1,1,6,1,1,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1731.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4848.jpg,3,3,2,4,5,2,0,3,4,5,5,4,5,16
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1366.jpg,1,1,3,2,3,5,2,2,5,2,4,1,1,37
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\700.jpg,1,2,3,3,3,5,3,1,3,1,1,1,6,33
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1387.jpg,4,4,1,5,1,2,2,5,1,3,0,1,1,59
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4177.jpg,3,0,0,5,2,0,4,1,2,4,5,2,1,34
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1047.jpg,4,0,3,4,3,4,5,0,0,0,3,5,5,43
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\441.jpg,1,1,1,1,3,5,3,1,1,1,1,1,6,26
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1764.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3942.jpg,1,2,3,5,1,5,1,2,1,0,1,3,1,58
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4632.jpg,3,5,5,5,2,3,5,2,2,5,3,5,5,52
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3805.jpg,1,3,3,3,3,5,3,1,3,1,1,1,6,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3687.jpg,1,1,1,1,1,1,3,1,1,6,1,1,1,20
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2152.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\434.jpg,1,1,1,1,3,5,3,1,1,1,1,1,6,26
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3060.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3642.jpg,3,1,1,1,1,1,3,1,1,6,1,1,1,22
